generation,run_name,front,middle,back,total_thickness_cm,split,ok,message,front_flux,mid_flux,back_flux,attenuation_mid_vs_front,attenuation_back_vs_front,high_energy_survival,spectrum_softening_factor,li6_breed_front,li6_breed_middle,li6_breed_back,li6_breed_total,li6_breed_weighted,score
0,gen00_011__W_Ti_B4C_60_30_10_wt__PbLi__Li2O__10p0cm__20_30_50,W_Ti_B4C_60_30_10_wt,PbLi,Li2O,10.0,20_30_50,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 9.8780e-01 seconds |    Reading cross sections          = 9.8121e-01 seconds |  Total time in simulation          = 2.0171e+01 seconds |    Time in transport only          = 2.0142e+01 seconds |    Time in active batches          = 2.0171e+01 seconds |    Time accumulating tallies       = 2.1159e-02 seconds |    Time writing statepoints        = 3.9712e-03 seconds |  Total time for finalization       = 1.0073e-03 seconds |  Total time elapsed                = 2.1164e+01 seconds |  Calculation Rate (active)         = 594923 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.15896 +/- 0.00014 |  | ,0.1319065219874863,0.09854783693493477,0.042053187980499514,0.7471035961685336,0.318810528447479,0.32386732530896317,0.6242047953484214,0.0,0.0,0.0,0.0,0.0,0.6761608445198057
0,gen00_012__Li4SiO4__W_Ti_B4C_Al2O3_55_25_10_10_wt__W_Ti_B4C_Cr_55_25_10_10_wt__15p0cm__25_25_50,Li4SiO4,W_Ti_B4C_Al2O3_55_25_10_10_wt,W_Ti_B4C_Cr_55_25_10_10_wt,15.0,25_25_50,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.3251e+00 seconds |    Reading cross sections          = 1.3181e+00 seconds |  Total time in simulation          = 3.0245e+01 seconds |    Time in transport only          = 2.9590e+01 seconds |    Time in active batches          = 3.0245e+01 seconds |    Time accumulating tallies       = 1.5806e-02 seconds |    Time writing statepoints        = 6.3570e-01 seconds |  Total time for finalization       = 7.3458e-04 seconds |  Total time elapsed                = 3.1576e+01 seconds |  Calculation Rate (active)         = 396763 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 0.98520 +/- 0.00015 |  | ,0.1617949745817428,0.16698688166951994,0.025159817074086363,1.0320894212023506,0.15550431735674833,0.06589608944342501,5.103955464020325,0.0,0.0,0.0,0.0,0.0,0.032475096017308684
0,gen00_013__W_Ti_B4C_60_30_10_wt__SiC__Li4SiO4__10p0cm__20_30_50,W_Ti_B4C_60_30_10_wt,SiC,Li4SiO4,10.0,20_30_50,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 9.4313e-01 seconds |    Reading cross sections          = 9.3639e-01 seconds |  Total time in simulation          = 1.8273e+01 seconds |    Time in transport only          = 1.8241e+01 seconds |    Time in active batches          = 1.8273e+01 seconds |    Time accumulating tallies       = 2.4872e-02 seconds |    Time writing statepoints        = 3.8411e-03 seconds |  Total time for finalization       = 1.0367e-03 seconds |  Total time elapsed                = 1.9221e+01 seconds |  Calculation Rate (active)         = 656709 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 0.99490 +/- 0.00017 |  | ,0.1283957063109377,0.08144203300632095,0.038846820220432246,0.6343049572786463,0.302555446257341,0.3218646728361588,0.6529388817063336,0.0,0.0,0.0,0.0,0.0,0.6125188240231562
0,gen00_014__W_Ti_B4C_Al2O3_55_25_10_10_wt__Li2TiO3__W_Ti_B4C_Al2O3_55_25_10_10_wt__15p0cm__20_30_50,W_Ti_B4C_Al2O3_55_25_10_10_wt,Li2TiO3,W_Ti_B4C_Al2O3_55_25_10_10_wt,15.0,20_30_50,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 8.6886e-01 seconds |    Reading cross sections          = 8.6199e-01 seconds |  Total time in simulation          = 2.5856e+01 seconds |    Time in transport only          = 2.5826e+01 seconds |    Time in active batches          = 2.5856e+01 seconds |    Time accumulating tallies       = 2.2417e-02 seconds |    Time writing statepoints        = 3.9808e-03 seconds |  Total time for finalization       = 1.0563e-03 seconds |  Total time elapsed                = 2.6729e+01 seconds |  Calculation Rate (active)         = 464116 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.03896 +/- 0.00016 |  | ,0.19965220369540934,0.12530674333149097,0.023054133814291708,0.6276251451882782,0.1154714718273946,0.06568138314196734,2.992893847201255,0.0,0.0,0.0,0.0,0.0,0.04111599144270679
0,gen00_015__Li4SiO4__Li2TiO3__Li4SiO4__15p0cm__33_33_34,Li4SiO4,Li2TiO3,Li4SiO4,15.0,33_33_34,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 4.9402e-01 seconds |    Reading cross sections          = 4.8733e-01 seconds |  Total time in simulation          = 1.4976e+01 seconds |    Time in transport only          = 1.4965e+01 seconds |    Time in active batches          = 1.4976e+01 seconds |    Time accumulating tallies       = 3.9435e-03 seconds |    Time writing statepoints        = 3.8983e-03 seconds |  Total time for finalization       = 1.0382e-03 seconds |  Total time elapsed                = 1.5473e+01 seconds |  Calculation Rate (active)         = 801300 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 0.84688 +/- 0.00011 |  | ,0.1519489837107057,0.11240064445868328,0.03656849786335296,0.739726200950984,0.24066299734505228,0.19715664476216346,2.3264575598812423,0.0,0.0,0.0,0.0,0.0,0.12384120449406151
0,gen00_016__Pb__B4C__W_Ti_B4C_Al2O3_55_25_10_10_wt__10p0cm__20_30_50,Pb,B4C,W_Ti_B4C_Al2O3_55_25_10_10_wt,10.0,20_30_50,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.0975e+00 seconds |    Reading cross sections          = 1.0629e+00 seconds |  Total time in simulation          = 2.4972e+01 seconds |    Time in transport only          = 2.4964e+01 seconds |    Time in active batches          = 2.4972e+01 seconds |    Time accumulating tallies       = 1.2197e-03 seconds |    Time writing statepoints        = 4.5937e-03 seconds |  Total time for finalization       = 1.0620e-03 seconds |  Total time elapsed                = 2.6076e+01 seconds |  Calculation Rate (active)         = 480533 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.13308 +/- 0.00016 |  | ,0.12424887400643189,0.1305821465719045,0.046120384890654224,1.050972474528379,0.3711935843238849,0.24059308659179288,3.9066011755788104,0.0,0.0,0.0,0.0,0.0,0.11787745249710846
0,gen00_017__SiC__PbLi__B4C__10p0cm__15_35_50,SiC,PbLi,B4C,10.0,15_35_50,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 6.0209e-01 seconds |    Reading cross sections          = 5.9529e-01 seconds |  Total time in simulation          = 1.7799e+01 seconds |    Time in transport only          = 1.7769e+01 seconds |    Time in active batches          = 1.7799e+01 seconds |    Time accumulating tallies       = 2.3403e-02 seconds |    Time writing statepoints        = 4.0810e-03 seconds |  Total time for finalization       = 1.0217e-03 seconds |  Total time elapsed                = 1.8404e+01 seconds |  Calculation Rate (active)         = 674200 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.08607 +/- 0.00015 |  | ,0.10829498703163744,0.11049369842311116,0.049202338496575536,1.0203029840229945,0.4543362517990006,0.3953117887518738,1.8610103534652684,0.0,0.0,0.0,0.0,0.0,0.3406433107758185
0,gen00_018__Li4SiO4__Pb__W__10p0cm__15_35_50,Li4SiO4,Pb,W,10.0,15_35_50,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 9.3404e-01 seconds |    Reading cross sections          = 9.2721e-01 seconds |  Total time in simulation          = 2.4828e+01 seconds |    Time in transport only          = 2.3885e+01 seconds |    Time in active batches          = 2.4828e+01 seconds |    Time accumulating tallies       = 2.0751e-02 seconds |    Time writing statepoints        = 9.1921e-01 seconds |  Total time for finalization       = 6.4263e-01 seconds |  Total time elapsed                = 2.6408e+01 seconds |  Calculation Rate (active)         = 483327 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.45204 +/- 0.00017 |  | ,0.11601914745435214,0.15331189388877814,0.06197171443712083,1.3214361357818016,0.5341507483624948,0.28063696612436134,3.9110446596951554,0.0,0.0,0.0,0.0,0.0,0.17490293600721007
0,gen00_019__PbLi__W_Ti_B4C_60_30_10_wt__W_Ti_B4C_Al2O3_55_25_10_10_wt__10p0cm__15_35_50,PbLi,W_Ti_B4C_60_30_10_wt,W_Ti_B4C_Al2O3_55_25_10_10_wt,10.0,15_35_50,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.8251e+00 seconds |    Reading cross sections          = 1.1051e+00 seconds |  Total time in simulation          = 3.1563e+01 seconds |    Time in transport only          = 3.1522e+01 seconds |    Time in active batches          = 3.1563e+01 seconds |    Time accumulating tallies       = 3.3803e-02 seconds |    Time writing statepoints        = 4.0068e-03 seconds |  Total time for finalization       = 1.0070e-03 seconds |  Total time elapsed                = 3.3393e+01 seconds |  Calculation Rate (active)         = 380193 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.21239 +/- 0.00016 |  | ,0.13575099581477854,0.1463074976920097,0.03775833871903027,1.0777637159408737,0.27814410120827787,0.1739123810231757,2.937526174136748,0.0,0.0,0.0,0.0,0.0,0.1111536663032166
0,gen00_020__Pb__W_Ti_B4C_Al2O3_55_25_10_10_wt__SiC__10p0cm__15_35_50,Pb,W_Ti_B4C_Al2O3_55_25_10_10_wt,SiC,10.0,15_35_50,True,ating batch 52 |  Simulating batch 53 |  Simulating batch 54 |  Simulating batch 55 |  Simulating batch 56 |  Simulating batch 57 |  Simulating batch 58 |  Simulating batch 59 |  Simulating batch 60 |  Creating state point statepoint.60.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.3400e+00 seconds |    Reading cross sections          = 1.3053e+00 seconds |  Total time in simulation          = 2.3777e+01 seconds |    Time in transport only          = 2.3725e+01 seconds |    Time in active batches          = 2.3777e+01 seconds |    Time accumulating tallies       = 2.5432e-02 seconds |    Time writing statepoints        = 2.4238e-02 seconds |  Total time for finalization       = 2.6350e-01 seconds |  Total time elapsed                = 2.5386e+01 seconds |  Calculation Rate (active)         = 504680 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.12822 +/- 0.00016 |  | ,0.13319519107261157,0.10351572407145586,0.03679780187059454,0.7771731339386276,0.2762697479861278,0.2795725827701068,1.7773427126859762,0.0,0.0,0.0,0.0,0.0,0.19889647193456847
