score,net_electric,TBR,fail_rate,wall_load,wall_temp,bootstrap,blanket_model,blanket_attenuation,blanket_front_heating_frac,validated
2804.7298941323384,1587.5856900608014,1.4000000000000001,0.0,6.675491332654846,61.04962258683294,0.848300884704784,openmc_dataset,0.6683393349217865,0.2391436457750224,False
3694.211988851479,2481.9066606924926,1.4000000000000001,0.0,6.394709968629995,58.48178219143299,0.19748832078794878,openmc_dataset,0.6683393349217865,0.2391436457750224,False
4256.110873330893,3046.8570641082615,1.4000000000000001,0.0,7.833550088592028,71.64046099261441,0.34179838465070056,openmc_dataset,0.2208687028903631,0.1056538002689781,False
4778.509288880542,3571.442682479866,1.4000000000000001,0.0,8.814458480786046,80.611199497324,0.36162413861537035,openmc_dataset,0.2208687028903631,0.1056538002689781,False
5265.385378456588,4058.4489779374244,1.4000000000000001,0.0,9.058090433352115,76.89604933636754,0.3185315055980748,openmc_dataset,0.2208687028903631,0.1056538002689781,False
5514.8087089937035,4303.661034692165,1.4000000000000001,0.0,9.812870850511485,83.30354025545878,0.4024683669462184,openmc_dataset,0.0663090442541364,0.4668087379690344,False
5711.765023558706,4561.430594310589,1.4000000000000001,0.0,10.107036974954456,85.65917062340529,0.3929015747886251,openmc_dataset,0.2208687028903631,0.1056538002689781,False
5642.493100550168,4437.768538600517,1.4000000000000001,0.0,10.035659031822908,88.13577488904389,0.37670951560703486,openmc_dataset,0.1574843018854997,0.1083836889075305,False
5639.152466160216,4421.576336545985,1.4000000000000001,0.0,10.00835994951571,91.52983161587161,0.35573486596977744,openmc_dataset,0.1310238163001089,0.2082856485942913,False
5647.9869820190725,4437.768538600517,1.4000000000000001,0.0,10.035659031822908,88.13577488904389,0.37670951560703486,openmc_dataset,0.1574843018854997,0.1083836889075305,False
5637.689562917189,4437.768538600517,1.4000000000000001,0.0,10.035659031822908,88.13577488904389,0.37670951560703486,openmc_dataset,0.1574843018854997,0.1083836889075305,False
5622.428215520425,4419.910086229457,1.4000000000000001,0.0,10.035659031822908,88.13577488904389,0.39151174135167627,openmc_dataset,0.079805832207681,0.0624429501506388,False
5619.782339359805,4437.768538600517,1.4000000000000001,0.0,10.035659031822908,88.13577488904389,0.37670951560703486,openmc_dataset,0.1574843018854997,0.1083836889075305,False
5717.108271721009,4815.282816708582,1.4000000000000001,0.0,10.398319006895157,98.13560127493231,0.3834557109408381,openmc_dataset,0.1574843018854997,0.1083836889075305,False
6121.134615824947,4913.305756004719,1.4000000000000001,0.0,9.845795315443409,92.9210810584139,0.3842224908087149,openmc_dataset,0.0525760415657983,0.3011797022917324,False
6133.385655327548,4913.305756004719,1.4000000000000001,0.0,9.845795315443409,92.9210810584139,0.3842224908087149,openmc_dataset,0.0525760415657983,0.3011797022917324,False
6177.481102379083,4969.534098360942,1.4000000000000001,0.0,9.931901820332486,93.733723335052,0.3817851943096213,openmc_dataset,0.1811537015108027,0.2371992497212182,False
6429.684020950263,5487.73228974819,1.4000000000000001,0.0,10.331798613181828,97.50780568318581,0.5381087895270684,openmc_dataset,0.2208687028903631,0.1056538002689781,False
6613.097674906894,5452.521155406081,1.4000000000000001,0.0,10.060098722546362,94.94359966910176,0.42252864988075584,openmc_dataset,0.084319041950262,0.0654262751704322,False
6698.232830430546,5498.17042616406,1.4000000000000001,0.0,10.03489964201559,101.56120778213764,0.3701184122166288,openmc_dataset,0.1988019922043934,0.1747239976987233,False
6666.674674953926,5945.833383095,1.4000000000000001,0.0,10.618607639293366,107.46879941837211,0.40965571766203634,openmc_dataset,0.1128194847135078,0.160655699253953,False
6709.634355807751,5996.246930299833,1.4000000000000001,0.0,10.618607639293366,112.56675865133059,0.38153769812361016,openmc_dataset,0.1988019922043934,0.1747239976987233,False
6860.043550990034,6125.134821936741,1.4000000000000001,0.0,10.618607639293366,115.02181334895137,0.47195367644108766,openmc_dataset,0.4171507861697587,0.2844935914700504,False
6982.965167490886,5930.003154929231,1.4000000000000001,0.0,10.22502656342781,110.75850401653311,0.37851982166598386,openmc_dataset,0.1988019922043934,0.1747239976987233,False
6957.661836319398,5930.003154929231,1.4000000000000001,0.0,10.22502656342781,110.75850401653311,0.37851982166598386,openmc_dataset,0.1988019922043934,0.1747239976987233,False
7067.869991234211,6657.483434842598,1.4000000000000001,0.0,10.996520029629474,119.11539792237934,0.4411350471215796,openmc_dataset,0.1988019922043934,0.1747239976987233,False
7175.284766456295,6319.761100296572,1.4000000000000001,0.0,10.456301307406044,110.84203338944653,0.4913779116395779,openmc_dataset,0.1111213652911407,0.1579941592742685,False
7575.4054550613455,6590.903781728766,1.4000000000000001,0.0,10.288964362778861,100.76842494342662,0.5166280428331619,openmc_dataset,0.1536541200731404,0.2208420661444454,False
7580.4649527626025,6731.707247970662,1.4000000000000001,0.0,10.457619720918025,102.42020778557878,0.5981985144616574,openmc_dataset,0.1111213652911407,0.1579941592742685,False
7635.96089487805,8025.734532906021,1.4000000000000001,0.0,11.994387064235864,127.14651312872216,0.470344748336403,openmc_dataset,0.1111213652911407,0.1579941592742685,False
