generation,run_name,l1,l1_li6,l1_pack,l2,l2_li6,l2_pack,l3,l3_li6,l3_pack,l4,l4_li6,l4_pack,total_thickness_cm,split,ok,message,front_flux,mid_flux,back_flux,attenuation_mid_vs_front,attenuation_back_vs_front,high_energy_survival,spectrum_softening_factor,h3_l1,h3_l2,h3_l3,h3_l4,h3_total,h3_weighted,heat_l1,heat_l2,heat_l3,heat_l4,heat_total,heat_frac_l1,heat_frac_l2,heat_frac_l3,heat_frac_l4,score
11,gen11_000__Li2O__Li2O__W_Ti_B4C_60_30_10_wt__W_Ti_B4C_Cr_55_25_10_10_wt__15p0cm__20_20_20_40,Li2O,0.9,0.8,Li2O,0.9,0.7,W_Ti_B4C_60_30_10_wt,0.0,1.0,W_Ti_B4C_Cr_55_25_10_10_wt,0.0,1.0,15.0,20_20_20_40,True,h 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 8.9443e-01 seconds |    Reading cross sections          = 8.8681e-01 seconds |  Total time in simulation          = 9.8060e+01 seconds |    Time in transport only          = 9.6289e+01 seconds |    Time in active batches          = 9.8060e+01 seconds |    Time accumulating tallies       = 1.7443e+00 seconds |    Time writing statepoints        = 1.0314e-02 seconds |  Total time for finalization       = 1.2420e-03 seconds |  Total time elapsed                = 9.8960e+01 seconds |  Calculation Rate (active)         = 244749 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.01774 +/- 0.00012 |  | ,0.11463669062482795,0.14329690129986095,0.02538374999059161,1.250009054856873,0.22142779813546024,0.09573737793159716,8.490175487055213,0.030346800986800843,0.04479810559763321,0.004109263284245409,0.003335251579541041,0.0825894214482205,0.07819356287967336,1769146.0232018768,1458750.4650045496,2191630.788165165,1868505.4908073891,7288032.767178981,0.24274671639362977,0.20015695752273577,0.3007163741133249,0.25637995197030955,0.0020330053136591534
11,gen11_001__Li2TiO3__Pb__Li4SiO4__Be__20p0cm__20_20_20_40,Li2TiO3,0.6,0.8,Pb,0.0,1.0,Li4SiO4,0.3,0.8,Be,0.0,0.9,20.0,20_20_20_40,True,h 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.5099e+00 seconds |    Reading cross sections          = 1.4795e+00 seconds |  Total time in simulation          = 9.5290e+01 seconds |    Time in transport only          = 9.1091e+01 seconds |    Time in active batches          = 9.5290e+01 seconds |    Time accumulating tallies       = 4.1648e+00 seconds |    Time writing statepoints        = 6.7696e-03 seconds |  Total time for finalization       = 1.2067e-03 seconds |  Total time elapsed                = 9.6809e+01 seconds |  Calculation Rate (active)         = 251861 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.26896 +/- 0.00015 |  | ,0.15885707492897466,0.10226450538275686,0.03649929114420487,0.6437516580767935,0.2297618230760184,0.15919406605417846,14.842820956942234,0.02771050424337677,1.4361921567433737e-06,0.02507019964571878,0.0041522745625475295,0.056934414643799815,0.05025939308002922,2191120.0511279143,887826.9158758015,997372.3294100413,859484.4311878303,4935803.727601587,0.4439236590537255,0.17987484204669046,0.20206887965026235,0.17413261924932177,0.0023814165614051835
11,gen11_002__W_Ti_B4C_Al2O3_55_25_10_10_wt__Be__Li4SiO4__W_Ti_B4C_Al2O3_55_25_10_10_wt__15p0cm__20_20_20_40,W_Ti_B4C_Al2O3_55_25_10_10_wt,0.0,1.0,Be,0.0,1.0,Li4SiO4,0.9,0.8,W_Ti_B4C_Al2O3_55_25_10_10_wt,0.0,1.0,15.0,20_20_20_40,False,Postprocess failed: cannot access local variable 'score' where it is not associated with a value,,,,,,,,,,,,,,,,,,,,,,,
11,gen11_003__W_Ti_B4C_60_30_10_wt__Li4SiO4__W_Ti_B4C_Cr_55_25_10_10_wt__TiB2__10p0cm__20_20_20_40,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li4SiO4,0.6,0.6,W_Ti_B4C_Cr_55_25_10_10_wt,0.0,1.0,TiB2,0.0,1.0,10.0,20_20_20_40,True,h 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.1545e+00 seconds |    Reading cross sections          = 1.1468e+00 seconds |  Total time in simulation          = 6.3941e+01 seconds |    Time in transport only          = 6.3861e+01 seconds |    Time in active batches          = 6.3941e+01 seconds |    Time accumulating tallies       = 7.2230e-02 seconds |    Time writing statepoints        = 4.3758e-03 seconds |  Total time for finalization       = 1.2783e-03 seconds |  Total time elapsed                = 6.5102e+01 seconds |  Calculation Rate (active)         = 375345 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.10574 +/- 0.00010 |  | ,0.09750455773277364,0.08824671035588158,0.02916503418986537,0.9050521576410343,0.29911457339047337,0.25690130675583767,1.290686553832665,0.004008155431654153,0.01972256371898653,0.0026431831048589335,0.004664031922194512,0.031037934177694126,0.027657556601895207,2104705.7811202803,668377.255729452,1462042.4670824897,1199684.3340379312,5434809.837970154,0.38726392346164706,0.12298079889747975,0.2690144661305293,0.22074081151034367,0.06106724071932494
11,gen11_004__B4C__W_Ti_B4C_60_30_10_wt__W_Ti_B4C_Cr_55_25_10_10_wt__TiB2__15p0cm__20_25_25_30,B4C,0.0,0.7,W_Ti_B4C_60_30_10_wt,0.0,1.0,W_Ti_B4C_Cr_55_25_10_10_wt,0.0,1.0,TiB2,0.0,1.0,15.0,20_25_25_30,True,h 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 7.8858e-01 seconds |    Reading cross sections          = 7.8098e-01 seconds |  Total time in simulation          = 7.3451e+01 seconds |    Time in transport only          = 7.3363e+01 seconds |    Time in active batches          = 7.3451e+01 seconds |    Time accumulating tallies       = 7.9948e-02 seconds |    Time writing statepoints        = 4.1298e-03 seconds |  Total time for finalization       = 1.1960e-03 seconds |  Total time elapsed                = 7.4245e+01 seconds |  Calculation Rate (active)         = 326747 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.06384 +/- 0.00011 |  | ,0.125481153692722,0.12881974345316555,0.01866587063648254,1.026606304310997,0.14875437535577246,0.08945268622784172,2.273925108406985,0.008080810163015784,0.006027530919552685,0.0029483156966863856,0.002183836157913346,0.019240492937168202,0.017475918788687955,1364179.0636556926,3206907.5997075206,1649937.6423121833,572790.4337208396,6793814.739396235,0.20079721275663265,0.47203341903204704,0.2428587922400152,0.08431057597130524,0.01876530510571554
11,gen11_005__SiC__Li__Li2TiO3__Li2O__15p0cm__20_25_25_30,SiC,0.0,0.7,Li,0.3,1.0,Li2TiO3,0.9,1.0,Li2O,0.3,0.6,15.0,20_25_25_30,True,h 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 5.2551e-01 seconds |    Reading cross sections          = 5.1791e-01 seconds |  Total time in simulation          = 3.8873e+01 seconds |    Time in transport only          = 3.8839e+01 seconds |    Time in active batches          = 3.8873e+01 seconds |    Time accumulating tallies       = 2.5437e-02 seconds |    Time writing statepoints        = 4.3948e-03 seconds |  Total time for finalization       = 1.2802e-03 seconds |  Total time elapsed                = 3.9402e+01 seconds |  Calculation Rate (active)         = 617396 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 0.91398 +/- 0.00008 |  | ,0.10622978123632607,0.10172435178575272,0.04431383675737489,0.9575878873312347,0.4171507861697586,0.36403332740389005,1.3832022804796937,0.0,0.03929372103538902,0.016805057230574093,0.028281079613496914,0.08437985787946004,0.06774172853617699,1357857.7340624875,646208.0935965134,1990887.3545708042,777940.7414824709,4772893.923712276,0.2844935914700507,0.13539125401175975,0.4171237380072184,0.16299141651097115,0.034706910424212443
11,gen11_006__W__Li2TiO3__B4C__SiC__15p0cm__20_25_25_30,W,0.0,1.0,Li2TiO3,0.3,0.7,B4C,0.0,0.6,SiC,0.0,0.7,15.0,20_25_25_30,True,h 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 9.2384e-01 seconds |    Reading cross sections          = 9.1600e-01 seconds |  Total time in simulation          = 4.6283e+01 seconds |    Time in transport only          = 4.6182e+01 seconds |    Time in active batches          = 4.6283e+01 seconds |    Time accumulating tallies       = 9.3291e-02 seconds |    Time writing statepoints        = 4.4184e-03 seconds |  Total time for finalization       = 1.2808e-03 seconds |  Total time elapsed                = 4.7212e+01 seconds |  Calculation Rate (active)         = 518544 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.25755 +/- 0.00012 |  | ,0.16279052820095063,0.07867219227575342,0.029803164841483647,0.4832725413768515,0.1830767746185715,0.24543179186687503,0.4727998232248435,0.0,0.024370249615200616,0.004148815021713584,0.0,0.0285190646369142,0.026470789151811454,2003404.903549141,1189651.4947582288,688959.031228249,678789.9253850498,4560805.3549206685,0.4392656006219736,0.26084241755125764,0.15106082755426709,0.14883115427250168,0.11356119511610793
11,gen11_007__TiB2__W_Ti_B4C_60_30_10_wt__W_Ti_B4C_Al2O3_55_25_10_10_wt__Li2O__20p0cm__15_20_25_40,TiB2,0.0,0.6,W_Ti_B4C_60_30_10_wt,0.0,1.0,W_Ti_B4C_Al2O3_55_25_10_10_wt,0.0,1.0,Li2O,0.6,0.9,20.0,15_20_25_40,True,h 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 8.7610e-01 seconds |    Reading cross sections          = 8.6817e-01 seconds |  Total time in simulation          = 7.2575e+01 seconds |    Time in transport only          = 7.2520e+01 seconds |    Time in active batches          = 7.2575e+01 seconds |    Time accumulating tallies       = 4.6616e-02 seconds |    Time writing statepoints        = 4.2321e-03 seconds |  Total time for finalization       = 1.2576e-03 seconds |  Total time elapsed                = 7.3456e+01 seconds |  Calculation Rate (active)         = 330693 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.07684 +/- 0.00012 |  | ,0.17232234482443437,0.10946597201868587,0.01014834667325144,0.6352395687872754,0.058891646835416436,0.04512264140146639,2.4363312052155175,0.004914063133611771,0.006361720053301765,0.003221810307460114,0.0313320806462893,0.04582967414066295,0.032334393817990116,1274042.1288775213,3378565.5570185967,1926170.9844848413,585106.0117168187,7163884.682097778,0.17784235584658345,0.47161082386787695,0.2688724162880867,0.08167440399745295,0.003892639886701506
11,gen11_008__Li__W_Ti_B4C_60_30_10_wt__Li__Li2TiO3__20p0cm__15_20_25_40,Li,0.3,1.0,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li,0.9,1.0,Li2TiO3,0.6,0.7,20.0,15_20_25_40,True,h 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 6.7968e-01 seconds |    Reading cross sections          = 6.7214e-01 seconds |  Total time in simulation          = 5.2059e+01 seconds |    Time in transport only          = 5.2004e+01 seconds |    Time in active batches          = 5.2059e+01 seconds |    Time accumulating tallies       = 4.6651e-02 seconds |    Time writing statepoints        = 4.2544e-03 seconds |  Total time for finalization       = 1.2748e-03 seconds |  Total time elapsed                = 5.2744e+01 seconds |  Calculation Rate (active)         = 461014 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.09196 +/- 0.00011 |  | ,0.15908732372929857,0.08350064008351807,0.02505375611634107,0.5248729950703171,0.15748430188549967,0.14109584783931958,0.721311737745916,0.042868030932349546,0.0067735819031187,0.039891047468231335,0.01398673571596267,0.10351939601966224,0.08960781314447498,649234.3033575078,3582648.1362512545,756398.9250097115,1001866.3218236647,5990147.686442139,0.10838368890753042,0.5980901179381732,0.12627383573892756,0.16725235741536873,0.014188989107208519
11,gen11_009__Li__Li__W_Ti_B4C_60_30_10_wt__Li2TiO3__20p0cm__20_25_25_30,Li,0.9,1.0,Li,0.3,1.0,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li2TiO3,0.3,0.9,20.0,20_25_25_30,True,h 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 6.9091e-01 seconds |    Reading cross sections          = 6.8325e-01 seconds |  Total time in simulation          = 5.7690e+01 seconds |    Time in transport only          = 5.7672e+01 seconds |    Time in active batches          = 5.7690e+01 seconds |    Time accumulating tallies       = 1.0313e-02 seconds |    Time writing statepoints        = 4.2161e-03 seconds |  Total time for finalization       = 1.2642e-03 seconds |  Total time elapsed                = 5.8386e+01 seconds |  Calculation Rate (active)         = 416013 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.08720 +/- 0.00010 |  | ,0.1408796155527829,0.20118554578190073,0.028007148232882327,1.4280671124242472,0.1988019922043937,0.12768742657294743,8.449131527549659,0.023064664833637664,0.06236756468607011,0.006296188900542063,0.019504476173614303,0.11123289459386415,0.0990534881100065,1092910.1402582878,944326.6845455983,3359228.112110627,858601.0795052539,6255066.0164197665,0.17472399769872302,0.15096989896936464,0.5370411924178795,0.1372649109140329,0.0013786770329086517
11,gen11_010__PbLi__W_Ti_B4C_60_30_10_wt__Li__Li__20p0cm__15_25_25_35,PbLi,0.3,1.0,W_Ti_B4C_60_30_10_wt,0.0,1.0,Li,0.6,1.0,Li,0.9,1.0,20.0,15_25_25_35,True,h 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 8.6235e-01 seconds |    Reading cross sections          = 8.5476e-01 seconds |  Total time in simulation          = 5.7058e+01 seconds |    Time in transport only          = 5.6997e+01 seconds |    Time in active batches          = 5.7058e+01 seconds |    Time accumulating tallies       = 5.2141e-02 seconds |    Time writing statepoints        = 4.2285e-03 seconds |  Total time for finalization       = 1.2715e-03 seconds |  Total time elapsed                = 5.7925e+01 seconds |  Calculation Rate (active)         = 420627 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.26873 +/- 0.00013 |  | ,0.19716631614354335,0.06942640102073999,0.022244202190175116,0.3521210031139161,0.11281948471350771,0.1312593223720404,0.8571207038285192,0.005837097700990176,0.006987342012386701,0.02974492211711474,0.013625705045401528,0.05619506687589315,0.044446433333690256,864877.4471002475,3676755.597024303,443517.83988377,398271.24864264304,5383422.132650963,0.160655699253953,0.6829773899253475,0.08238585586550838,0.07398105495519111,0.017649759943958697
11,gen11_011__Li4SiO4__Li2TiO3__Be__W__10p0cm__15_25_25_35,Li4SiO4,0.9,1.0,Li2TiO3,0.6,0.8,Be,0.0,0.7,W,0.0,1.0,10.0,15_25_25_35,True,h 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 8.2627e-01 seconds |    Reading cross sections          = 8.1899e-01 seconds |  Total time in simulation          = 5.4710e+01 seconds |    Time in transport only          = 5.4656e+01 seconds |    Time in active batches          = 5.4710e+01 seconds |    Time accumulating tallies       = 4.6327e-02 seconds |    Time writing statepoints        = 4.3140e-03 seconds |  Total time for finalization       = 1.2772e-03 seconds |  Total time elapsed                = 5.5541e+01 seconds |  Calculation Rate (active)         = 438673 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.25855 +/- 0.00012 |  | ,0.07729478526600861,0.0927518476227161,0.05165914537760653,1.1999754873955895,0.668339334921787,0.3546841530147516,3.2068368358169193,0.012002749832140946,0.02085933616776815,0.003002867685778957,0.0,0.03586495368568805,0.03422141334014386,1069142.9210420272,1327153.672723376,566609.7958548996,1507807.9276141028,4470714.317234405,0.23914364577502273,0.29685494946685753,0.12673809052630447,0.3372633142318153,0.04317470177260937
11,gen11_012__W_Ti_B4C_Cr_55_25_10_10_wt__Be__PbLi__W_Ti_B4C_Cr_55_25_10_10_wt__15p0cm__10_20_30_40,W_Ti_B4C_Cr_55_25_10_10_wt,0.0,1.0,Be,0.0,0.7,PbLi,0.9,1.0,W_Ti_B4C_Cr_55_25_10_10_wt,0.0,1.0,15.0,10_20_30_40,False,Postprocess failed: cannot access local variable 'score' where it is not associated with a value,,,,,,,,,,,,,,,,,,,,,,,
11,gen11_013__Li__Pb__TiB2__Li4SiO4__15p0cm__15_20_25_40,Li,0.3,1.0,Pb,0.0,1.0,TiB2,0.0,1.0,Li4SiO4,0.3,0.9,15.0,15_20_25_40,True,h 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 7.9094e-01 seconds |    Reading cross sections          = 7.8334e-01 seconds |  Total time in simulation          = 4.7570e+01 seconds |    Time in transport only          = 4.7443e+01 seconds |    Time in active batches          = 4.7570e+01 seconds |    Time accumulating tallies       = 1.1790e-01 seconds |    Time writing statepoints        = 4.1897e-03 seconds |  Total time for finalization       = 1.2297e-03 seconds |  Total time elapsed                = 4.8365e+01 seconds |  Calculation Rate (active)         = 504524 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.14699 +/- 0.00012 |  | ,0.1170764170085438,0.1098131632440386,0.03493455989329737,0.9379614276718499,0.2983910917836508,0.26473280588193704,1.8579654231544807,0.029125530197247416,1.5260235600676396e-06,0.0074305805264168814,0.03143447181681616,0.06799210856404053,0.05393212743085268,472466.4976994168,871179.9045692545,1884983.4416574377,1367438.8519435334,4596068.695869643,0.10279796255526143,0.18954893023077726,0.41012951859301383,0.2975235886209473,0.01711399795467914
11,gen11_014__W__Li2TiO3__Pb__Be__15p0cm__20_25_25_30,W,0.0,1.0,Li2TiO3,0.6,0.8,Pb,0.0,1.0,Be,0.0,0.7,15.0,20_25_25_30,True,h 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 8.1195e-01 seconds |    Reading cross sections          = 8.0443e-01 seconds |  Total time in simulation          = 5.0823e+01 seconds |    Time in transport only          = 5.0732e+01 seconds |    Time in active batches          = 5.0823e+01 seconds |    Time accumulating tallies       = 8.3114e-02 seconds |    Time writing statepoints        = 4.3976e-03 seconds |  Total time for finalization       = 1.2210e-03 seconds |  Total time elapsed                = 5.1640e+01 seconds |  Calculation Rate (active)         = 472225 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.45327 +/- 0.00011 |  | ,0.16467663226303766,0.09736247439827164,0.034515187449604176,0.591234306047471,0.2095937169426269,0.22174929744168023,1.6970074198740808,0.0,0.03525312238692981,8.210320102587676e-07,0.002009600180613099,0.037263543599553174,0.034696883201559385,2019044.3373807273,1469725.4720724844,520407.8939925454,383886.2681133774,4393063.971559134,0.45959820991729194,0.33455590029818455,0.11846126015047496,0.08738462963404856,0.029161086760616194
11,gen11_015__SiC__B4C__PbLi__Li2O__15p0cm__15_20_25_40,SiC,0.0,0.7,B4C,0.0,0.7,PbLi,0.6,1.0,Li2O,0.6,1.0,15.0,15_20_25_40,True,h 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 6.8820e-01 seconds |    Reading cross sections          = 6.8048e-01 seconds |  Total time in simulation          = 4.2851e+01 seconds |    Time in transport only          = 4.2817e+01 seconds |    Time in active batches          = 4.2851e+01 seconds |    Time accumulating tallies       = 2.4683e-02 seconds |    Time writing statepoints        = 4.5361e-03 seconds |  Total time for finalization       = 1.2900e-03 seconds |  Total time elapsed                = 4.3542e+01 seconds |  Calculation Rate (active)         = 560085 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.04207 +/- 0.00010 |  | ,0.11081674203085197,0.11187476111170172,0.03784305929829377,1.0095474660368122,0.34149225653789805,0.2687589646931059,1.735604281003819,0.0,0.00714000497162201,0.0046307458912982595,0.05815602381781115,0.06992677468073143,0.04538121572676621,1048356.3265818649,1178756.22185374,786144.1206117037,1855253.9692576397,4868510.638304949,0.2153340938260468,0.2421184443101357,0.16147528043307566,0.38107218143074173,0.028606116395727424
11,gen11_016__B4C__Pb__Li2O__W_Ti_B4C_Al2O3_55_25_10_10_wt__15p0cm__15_20_25_40,B4C,0.0,0.8,Pb,0.0,1.0,Li2O,0.3,1.0,W_Ti_B4C_Al2O3_55_25_10_10_wt,0.0,1.0,15.0,15_20_25_40,True,h 62 |  Simulating batch 63 |  Simulating batch 64 |  Simulating batch 65 |  Simulating batch 66 |  Simulating batch 67 |  Simulating batch 68 |  Simulating batch 69 |  Simulating batch 70 |  Simulating batch 71 |  Simulating batch 72 |  Simulating batch 73 |  Simulating batch 74 |  Simulating batch 75 |  Simulating batch 76 |  Simulating batch 77 |  Simulating batch 78 |  Simulating batch 79 |  Simulating batch 80 |  Creating state point statepoint.80.h5... |  |  =======================>     TIMING STATISTICS     <======================= |  |  Total time for initialization     = 1.1131e+00 seconds |    Reading cross sections          = 1.1048e+00 seconds |  Total time in simulation          = 6.1385e+01 seconds |    Time in transport only          = 6.1262e+01 seconds |    Time in active batches          = 6.1385e+01 seconds |    Time accumulating tallies       = 1.1451e-01 seconds |    Time writing statepoints        = 4.1178e-03 seconds |  Total time for finalization       = 1.1714e-03 seconds |  Total time elapsed                = 6.2504e+01 seconds |  Calculation Rate (active)         = 390976 particles/second |  |  ============================>     RESULTS     <============================ |  |  Leakage Fraction            = 1.14238 +/- 0.00013 |  | ,0.12247096321197781,0.10877436028105039,0.028877399679568504,0.888164487551055,0.2357897653632911,0.12128200414633146,7.262715091405703,0.006911705787388525,1.3376040445698225e-06,0.070288809495446,0.0038057368582909154,0.08100758974517,0.06542746622256222,1146774.4390486546,796463.3365037355,1597856.9945309202,2266500.9814363173,5807595.751519628,0.19746113333535434,0.13714166250213458,0.2751322686522769,0.3902649355102341,0.002866419889182641
