score,net_electric,TBR,fail_rate,wall_load,wall_temp,bootstrap,blanket_model,blanket_attenuation,blanket_front_heating_frac,capex_billion,annual_revenue_musd,annual_cost_musd
765371.5106764238,1495.566642720432,1.4000000000000001,0.0,5.795492545569433,162.60830815078904,0.15928165565175273,openmc_dataset,0.2983910917836504,0.1027979625552614,11.729063775707944,766418.0817285124,1055.615739813715
758809.3539828133,1483.3778077428149,1.4000000000000001,0.0,4.713320340086943,91.43741607105716,0.5218912100008558,openmc_dataset,0.084319041950262,0.0654262751704322,11.96040070109045,760171.7913558829,1076.4360630981405
751083.4443366631,1475.5446481859944,1.4000000000000001,0.0,5.533255916641682,89.731213916085,0.85,openmc_dataset,0.0682841908166611,0.0739893362067405,11.094432750470153,756157.6104093946,998.4989475423138
750320.9421003934,1474.2131510817387,1.4000000000000001,0.0,5.676051462121382,35.99907620590245,0.85,openmc_dataset,0.0918939497824579,0.2630643206186732,11.386295651038376,755475.2714033477,1024.7666085934538
745154.9551517698,1781.94145731399,1.4000000000000001,0.0,6.736430921371387,55.87202385742907,0.85,openmc_dataset,0.0605561256895082,0.2142144667026164,12.463455600315278,913173.7192151273,1121.711004028375
740004.1815394452,2661.9879946900637,1.4000000000000001,0.0,7.440697724345835,93.34350874764979,0.5139476861468204,openmc_dataset,0.1266115809599953,0.2361883701238906,15.120784770424297,1364162.3677588701,1360.870629338187
739437.8876235349,1514.4797292986298,1.4000000000000001,0.0,6.344406313670301,225.8186261197395,0.6222472094454068,openmc_dataset,0.0770123397634421,0.2228165727563542,12.01857640560122,776110.2820763757,1081.6718765041098
738613.1197133763,1443.5921104513448,1.4000000000000001,0.0,4.48356389490809,29.83347820316636,0.4774317935402052,openmc_dataset,0.239601360247685,0.1945378496259082,11.392563800514914,739783.2129218963,1025.3307420463423
738082.7582514018,1442.875021416918,1.4000000000000001,0.0,4.145228350992235,102.84601910756767,0.4316683896326632,openmc_dataset,0.0896542534974534,0.3180598481999513,12.00206295651391,739415.7334753139,1080.1856660862518
736841.6758663433,1439.9327415926068,1.4000000000000001,0.0,5.919060160118951,50.72909447072317,0.44493896772286995,openmc_dataset,0.1070616617147551,0.0757746494060473,10.755508919261418,737907.9327565474,967.9958027335276
736381.0311206074,1438.911158989659,1.4000000000000001,0.0,5.113998808075319,119.49220238537899,0.2386465740555205,openmc_dataset,0.2297618230760175,0.4439236590537256,11.18448031564349,737384.4125358409,1006.6032284079142
735584.7930357392,1517.1414144127004,1.4000000000000001,0.0,6.367541266468642,55.35646946378548,0.3919908553886083,openmc_dataset,0.0976949782986875,0.0802107524126594,12.481047534480686,777474.2892299326,1123.2942781032616
732293.4903487703,1431.4692295171146,1.4000000000000001,0.0,5.896334635643731,190.20027519274444,0.44340764700457386,openmc_dataset,0.1728712773436662,0.0623965700406681,11.89093871214996,733570.7213583406,1070.1844840934964
728717.0272782044,1432.000857819167,1.4000000000000001,0.0,5.788153907399535,52.89839344553037,0.85,openmc_dataset,0.1286499479745286,0.3298779659309112,11.068561112717337,733843.1595980104,996.1705001445603
725997.8379662263,1420.5606218799055,1.4000000000000001,0.0,5.310979360056929,58.108842915005276,0.6880985671220007,openmc_dataset,0.2297618230760175,0.4439236590537256,11.644590059329053,727980.4962885764,1048.0131053396149
724995.7051773458,1447.7704541218397,1.4000000000000001,0.0,6.199317867220161,141.19579056819964,0.85,openmc_dataset,0.0552893260349023,0.2971869109839704,11.052698273135277,741924.4469192781,994.7428445821752
724520.4150850992,1538.3237460823002,1.4000000000000001,0.0,6.457388175176377,81.00837069140734,0.4859575798780668,openmc_dataset,0.3414922565378974,0.2153340938260472,11.83657091064804,788329.3869173354,1065.2913819583237
720343.0368922816,1415.9722891535757,1.4000000000000001,0.0,6.031546790547891,63.60603463360326,0.85,openmc_dataset,0.0706174053522328,0.1162649216536859,10.90838425341058,725629.1592996415,981.7545828069522
710021.7321816952,1436.815379980208,1.4000000000000001,0.0,6.290027747543211,193.4208326914523,0.41275175150667365,openmc_dataset,0.2095937169426268,0.4595982099172934,11.429858273570735,736310.4096246575,1028.687244621366
705920.7872194488,1380.0756513822769,1.4000000000000001,0.0,5.550533692476975,148.98425864856176,0.27927438963686896,openmc_dataset,0.239601360247685,0.1945378496259082,11.711318911384978,707233.5683073617,1054.018702024648
701697.6535984454,1371.247180093892,1.4000000000000001,0.0,5.5533487017400445,118.32719548958758,0.603923682761512,openmc_dataset,0.0940643391478131,0.0673825247520502,11.34558457605577,702709.3299109158,1021.1026118450195
696969.6559054735,1392.3579701888937,1.4000000000000001,0.0,6.196281547511342,48.498769921901925,0.85,openmc_dataset,0.0806057459189284,0.4039131836702684,10.904859161727023,713527.7654030005,981.437324555432
693520.3604760345,1355.1453634882953,1.4000000000000001,0.0,5.418523390144807,151.28878898516126,0.49420484575627904,openmc_dataset,0.0581505013825564,0.1124196129031784,10.48981018334528,694457.792973212,944.0829165010753
690584.2845527078,1390.9968594341842,1.4000000000000001,0.0,6.266346326280853,107.72786253344796,0.20894420522129595,openmc_dataset,0.1728712773436662,0.0623965700406681,10.74490150960255,712830.2505856421,967.0411358642295
689553.6488232178,1420.0767110533798,1.4000000000000001,0.0,6.352091031290918,145.52828482925923,0.2912647178295261,openmc_dataset,0.1286499479745286,0.3298779659309112,11.075222077771937,727732.5113464152,996.7699869994742
684780.4280421623,1559.7872691873984,1.4000000000000001,0.0,6.6149727216235545,220.60620351559842,0.4129734551507165,openmc_dataset,0.2983910917836504,0.1027979625552614,12.106421407697368,799328.5839677742,1089.577926692763
677512.3885950998,1324.3925130560335,1.4000000000000001,0.0,4.9099059250518,59.603254306336694,0.44323255581285304,openmc_dataset,0.0606558384652823,0.0995609388249531,11.741556474543236,678698.187240695,1056.7400827088914
670893.7494923883,1311.1048639954568,1.4000000000000001,0.0,5.906312980350984,149.33527909230526,0.6419893487083945,openmc_dataset,0.1411179247048565,0.4711935139023634,10.777755724753241,671888.7986031118,969.9980152277918
658061.3308097275,1293.8343960652824,1.4000000000000001,0.0,5.11176155006517,155.93430379618806,0.85,openmc_dataset,0.3195062927183861,0.1047437492145291,10.375016783631441,663038.3746076147,933.7515105268296
