TBR,blanket_attenuation,blanket_front_heating_frac,blanket_model,bootstrap,capex_billion,fG,frac_cap,lithium_thickness,lithium_velocity,net_electric,ok,score,wall_load
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,20.890660045359443,0.85,0.5,0.02,1.0,4284.059441238942,True,2173842.8770485,6.717467857619063
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,20.885761306518116,0.85,0.5,0.001,3.5,4282.254910854375,True,2173721.2508248105,6.717467857619063
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,20.885761306518116,0.85,0.5,0.008,3.5,4282.254910854375,True,2173720.9524952197,6.717467857619063
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,20.885761306518116,0.85,0.5,0.002,3.5,4282.254910854375,True,2173719.9188672593,6.717467857619063
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,20.885761306518116,0.85,0.5,0.012,3.5,4282.254910854375,True,2173718.6599087147,6.717467857619063
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,20.885761306518116,0.85,0.5,0.004,3.5,4282.254910854375,True,2173716.188027371,6.717467857619063
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,20.889841194799875,0.85,0.5,0.02,2.0,4283.757788398536,True,2173688.8045176603,6.717467857619063
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,20.885761306518116,0.85,0.5,0.02,3.5,4282.254910854375,True,2172922.742783533,6.717467857619063
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,20.876152130450183,0.85,0.5,0.004,5.0,4278.715876637481,True,2171908.476863476,6.717467857619063
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,20.876152130450183,0.85,0.5,0.002,5.0,4278.715876637481,True,2171907.1850393955,6.717467857619063
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,20.876152130450183,0.85,0.5,0.001,5.0,4278.715876637481,True,2171903.707920233,6.717467857619063
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,20.876152130450183,0.85,0.5,0.008,5.0,4278.715876637481,True,2171899.731201029,6.717467857619063
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,20.876152130450183,0.85,0.5,0.012,5.0,4278.715876637481,True,2171898.0264621223,6.717467857619063
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,20.876152130450183,0.85,0.5,0.02,5.0,4278.715876637481,True,2171109.6296956795,6.717467857619063
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,20.86550173454329,0.85,0.5,0.008,6.0,4274.794389712217,True,2169884.565595457,6.717467857619063
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,20.86550173454329,0.85,0.5,0.001,6.0,4274.794389712217,True,2169884.564339582,6.717467857619063
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,20.86550173454329,0.85,0.5,0.012,6.0,4274.794389712217,True,2169884.5611197767,6.717467857619063
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,20.86550173454329,0.85,0.5,0.002,6.0,4274.794389712217,True,2169884.554147318,6.717467857619063
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,20.86550173454329,0.85,0.5,0.004,6.0,4274.794389712217,True,2169881.903418627,6.717467857619063
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,20.86550173454329,0.85,0.5,0.02,6.0,4274.794389712217,True,2169073.822962402,6.717467857619063
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,22.673249307507707,0.7,0.65,0.001,0.5,4955.549682358036,True,2099816.684337532,7.699287381168643
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,22.673249307507707,0.7,0.65,0.004,0.5,4955.549682358036,True,2099816.677761368,7.699287381168643
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,22.673249307507707,0.7,0.65,0.008,0.5,4955.549682358036,True,2099816.650865918,7.699287381168643
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,22.673249307507707,0.7,0.65,0.012,0.5,4955.549682358036,True,2099816.6465807725,7.699287381168643
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,22.673249307507707,0.7,0.65,0.002,0.5,4955.549682358036,True,2099815.7880916707,7.699287381168643
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,22.673151327004007,0.7,0.65,0.002,1.0,4955.511975752986,True,2099797.4365124702,7.699287381168643
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,22.673151327004007,0.7,0.65,0.008,1.0,4955.511975752986,True,2099797.371378961,7.699287381168643
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,22.673151327004007,0.7,0.65,0.012,1.0,4955.511975752986,True,2099796.8515489036,7.699287381168643
1.4000000000000001,0.1497821447359825,0.1197433525738467,openmc_dataset,0.85,22.673151327004007,0.7,0.65,0.001,1.0,4955.511975752986,True,2099795.6581854713,7.699287381168643
